level0,level1,level2,level3,level4,level5,level6,level7,Comment/help
<i name="star"/>My Menu,My Menu 1,,,,,,,Foo
<i name="star"/>My Menu,My Menu 2,,,,,,
<i name="star"/>My Menu,My Menu 3,,,,,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Target Function Settings,Aperture Drive in AF,Not Target,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Target Function Settings,Aperture Drive in AF,Standard,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Target Function Settings,Aperture Drive in AF,Silent Priority,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Target Function Settings,Shutter When Pwr OFF,Not Target,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Target Function Settings,Shutter When Pwr OFF,Off,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Target Function Settings,Auto Pixel Mapping,Not Target,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Target Function Settings,Auto Pixel Mapping,Off,,
<i name="camera"/>Shooting,Shutter / Silent,Shutter Type,Mechanical Shutter,,,,
<i name="camera"/>Shooting,Shutter / Silent,Shutter Type,Electronic Shutter,,,,
<i name="camera"/>Shooting,Shutter / Silent,e-Front Curtain Shut.,?,,,,
<i name="camera"/>Shooting,Shutter / Silent,Release w/o Lens,Enable,,,,
<i name="camera"/>Shooting,Shutter / Silent,Release w/o Lens,Disable,,,,
<i name="camera"/>Shooting,Shutter / Silent,Release w/o Card,Enable,,,,
<i name="camera"/>Shooting,Shutter / Silent,Release w/o Card,Disable,,,,
<i name="camera"/>Shooting,Shutter / Silent,Anti-flicker Set.,Anti-flicker Shoot.,Off,?,,
<i name="camera"/>Shooting,Shutter / Silent,Anti-flicker Set.,Var. Shutter,On,,,
<i name="camera"/>Shooting,Shutter / Silent,Anti-flicker Set.,Var. Shutter,Off,,,
<i name="camera"/>Shooting,Shutter / Silent,Anti-flicker Set.,Var. Shutter Set.,?,,,
<i name="camera"/>Shooting,Image Stabilization,SteadyShot,On,,,,
<i name="camera"/>Shooting,Image Stabilization,SteadyShot,Off,,,,
<i name="camera"/>Shooting,Image Stabilization,SteadyShot Adjust,Manual,?,,,
<i name="camera"/>Shooting,Image Stabilization,Focal Length,8-1000mm,,,,
<i name="camera"/>Shooting,Zoom,Zoom,?,,,,
<i name="camera"/>Shooting,Zoom,Zoom Range,Optical zoom only,?,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed STBY,1 (Slow),,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed STBY,2,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed STBY,3,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed STBY,4,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed STBY,5,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed STBY,6,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed STBY,7,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed STBY,8 (Fast),,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed REC,1 (Slow),,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed REC,2,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed REC,3,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed REC,4,,,
<i name="camera"/>Shooting,Zoom,Custom Key Z. Speed,Fixed Speed REC,5,,,
